year	latitude	longitude	spd
1868	29.5	-72.6	80
1868	30.4	-72.3	80
1868	31.4	-72	80
1868	32.5	-71.3	80
1868	33.5	-70.6	90
1868	34.7	-69.8	90
1868	36	-69	90
1868	37.5	-68	90
1869	40.5	-47.5	90
1869	41.5	-46.8	90
1869	42.5	-46	90
1869	43.5	-45	90
1869	27	-91.6	90
1869	27.2	-92.6	90
1869	27.4	-93.6	90
1869	27.7	-94.6	90
1869	27.9	-95.6	90
1869	28.1	-96.6	90
1869	28.1	-96.8	90
1869	32.7	-46.7	70
1869	33.4	-46.8	70
1869	34.2	-47	70
1869	35.4	-47.4	70
1869	26.2	-88.4	70
1869	26.7	-88.6	70
1869	27.2	-88.8	70
1869	27.8	-89.1	70
1869	28.3	-89.5	70
1869	28.7	-89.6	70
1869	29.2	-90	70
1869	27	-74.5	90
1869	28	-74.5	90
1869	29	-74.4	90
1869	30.1	-74.1	90
1869	31.3	-74	100
1869	32.5	-73.6	100
1869	35	-73.3	100
1869	38.8	-72.6	100
1869	41	-71.9	100
1869	41.4	-71.7	100
1869	42.8	-71.1	80
1869	11.2	-38.7	70
1869	11.6	-39.7	70
1869	12	-40.7	70
1869	12.3	-41.7	70
1869	12.8	-43	80
1869	13.2	-44.2	80
1869	13.6	-45.5	90
1869	14	-46.4	90
1869	14.5	-47.5	90
1869	15	-48.4	90
1869	15.5	-49.7	90
1869	16	-50.7	90
1869	16.7	-52.2	90
1869	17.2	-53.5	90
1869	17.7	-54.8	90
1869	18.7	-55.8	90
1869	19.7	-56.7	90
1869	21.1	-57.4	90
1869	22.2	-58	90
1869	23.7	-58.6	80
1869	25.2	-58.6	80
1869	26.9	-58.6	80
1869	28.8	-58.1	80
1869	30	-57.6	80
1869	31.2	-56.7	80
1869	32.5	-55.7	80
1869	33.5	-54.7	70
1869	34.5	-53.7	70
1869	35.5	-52.5	70
1869	36.5	-51.5	70
1869	31.5	-75.5	90
1869	34.5	-73	90
1869	37.7	-71.5	90
1869	40.7	-70.6	90
1869	41.3	-70.5	90
1869	41.7	-70.4	90
1869	43.7	-70.1	90
1869	44	-70	80
1870	30.5	-88	70
1870	25.9	-64.1	70
1870	26.8	-65.1	70
1870	27.7	-66.1	80
1870	28.6	-67.1	80
1870	29.3	-68	80
1870	30.1	-68.6	80
1870	31.1	-69.5	90
1870	32	-70.1	90
1870	33	-71	90
1870	34	-71.5	90
1870	35.4	-71.6	90
1870	37	-71.3	90
1870	38.7	-70.8	80
1870	40.5	-68.8	80
1870	42.5	-66.3	80
1870	44	-63.3	80
1870	45.4	-59.6	70
1870	46.3	-55.5	70
1870	24.2	-64	70
1870	25.1	-64.4	70
1870	26	-65	80
1870	27.1	-65.6	80
1870	28.7	-66.3	90
1870	30.5	-66.6	90
1870	32.5	-66.3	100
1870	33.9	-65.4	100
1870	35.4	-64.1	110
1870	36.8	-62.6	110
1870	38	-61.2	110
1870	39.7	-59.4	110
1870	41.5	-57.4	100
1870	43.5	-55.4	100
1870	45	-53	90
1870	46	-51	90
1870	47	-48.2	80
1870	47.8	-45	80
1870	48.4	-42	70
1870	49	-39	70
1870	30.2	-68.1	80
1870	31	-68.6	80
1870	31.9	-69	80
1870	33	-69.5	80
1870	34.3	-69.8	80
1870	35.9	-69.5	80
1870	37.3	-69	80
1870	39.3	-67.1	80
1870	40.8	-64.1	80
1870	41.8	-60.9	80
1870	42.8	-57.4	70
1870	44.5	-53	70
1870	47	-47.7	70
1870	49.5	-41.9	70
1870	52.1	-37	70
1870	55	-33.7	70
1870	20.5	-80	70
1870	21	-80.4	70
1870	21.4	-80.9	80
1870	21.7	-81.3	90
1870	22.1	-81.6	100
1870	22.4	-81.9	100
1870	22.7	-82.1	90
1870	23.1	-82.1	80
1870	23.4	-82	90
1870	23.7	-81.9	90
1870	23.9	-81.8	90
1870	24.1	-81.6	90
1870	24.2	-81.4	90
1870	24.4	-81.1	90
1870	24.5	-81	90
1870	24.6	-80.8	90
1870	24.7	-80.6	90
1870	24.9	-80.3	90
1870	25.1	-80	90
1870	25.2	-79.8	90
1870	25.5	-79.5	90
1870	25.8	-79	90
1870	26.2	-78.6	90
1870	26.5	-78.1	90
1870	26.8	-77.6	80
1870	27.3	-77	80
1870	27.8	-76.3	80
1870	28.3	-75.6	80
1870	28.9	-74.9	70
1870	29.5	-74	70
1870	30.1	-72.9	70
1870	30.7	-71.8	70
1870	31.4	-70.5	70
1870	32.2	-69.1	70
1870	12	-35	70
1870	34	-50.5	70
1870	34.5	-48.7	70
1870	35.2	-46.7	70
1870	36	-44	70
1870	37	-41	70
1870	38	-37	70
1870	19.5	-84.1	90
1870	19.9	-84	90
1870	20.4	-84	90
1870	21.1	-83.9	90
1870	22	-83.7	90
1870	23.1	-83.5	80
1870	24.3	-83.1	80
1870	24.7	-82.8	80
1870	25.5	-82.3	80
1870	26	-81.8	80
1870	26.7	-81.1	70
1870	29.1	-78.1	70
1870	30.3	-76.6	70
1870	31.4	-75.4	70
1870	32.5	-74	70
1870	33.5	-72.6	70
1870	34.5	-71.1	70
1870	21	-72	90
1870	17.4	-86.4	70
1870	17.5	-86.6	70
1870	17.7	-86.9	70
1870	17.7	-87.1	70
1870	18	-87.6	70
1870	18.2	-87.8	70
1870	18.5	-88	70
1870	23.7	-85	70
1870	24.2	-84	70
1871	26.5	-72.4	80
1871	26.6	-73	80
1871	26.7	-73.6	80
1871	26.7	-74.3	80
1871	26.8	-75	90
1871	26.8	-75.8	90
1871	26.8	-76.7	100
1871	26.8	-77.7	100
1871	26.8	-78.5	100
1871	26.8	-79.1	100
1871	26.8	-79.5	100
1871	26.9	-79.8	100
1871	27	-80.1	100
1871	27.1	-80.2	100
1871	27.2	-80.5	90
1871	27.6	-81.1	80
1871	28.3	-81.7	70
1871	29	-82.1	70
1871	14.7	-48	70
1871	14.9	-49.9	70
1871	15.1	-52.2	80
1871	15.3	-54.5	80
1871	15.4	-56.4	90
1871	15.8	-58.2	90
1871	16.4	-60	100
1871	17.1	-61.6	100
1871	17.7	-62.9	100
1871	18.2	-64	100
1871	18.9	-65.3	100
1871	19.5	-66.5	100
1871	20	-67.5	90
1871	20.7	-68.6	90
1871	21.2	-69.6	90
1871	22	-71	90
1871	22.5	-72.3	90
1871	23.2	-73.5	90
1871	24.1	-75	90
1871	25	-76.4	90
1871	25.7	-77.6	90
1871	26.3	-78.6	90
1871	27	-79.5	90
1871	27.1	-80.3	90
1871	27.7	-80.5	90
1871	28.3	-81.3	70
1871	26.7	-65.6	90
1871	27.5	-66.5	90
1871	28.5	-67.5	90
1871	29.6	-68.3	90
1871	30.8	-69.1	90
1871	32	-69.8	90
1871	33.5	-70.3	90
1871	34.4	-70.4	90
1871	35.3	-70.3	90
1871	36	-70.1	90
1871	37	-70	90
1871	37.8	-69.6	90
1871	38.9	-69.3	90
1871	40.3	-68.5	90
1871	41.3	-67.5	90
1871	42.5	-66	90
1871	26	-90.1	70
1871	26.5	-89	70
1871	27	-87.6	70
1871	27.5	-86.1	70
1871	28.1	-84.9	70
1871	28.6	-84.1	70
1871	29	-83.3	70
1871	29.2	-83	70
1871	25.9	-95.4	70
1871	26.8	-95.1	70
1871	27.5	-94.8	70
1871	27.8	-94	70
1871	27.9	-93.1	70
1871	28	-92.3	70
1871	28.1	-91.6	70
1871	28.3	-90.8	70
1871	28.4	-90.1	70
1871	28.5	-89.3	70
1871	28.7	-88.6	70
1871	28.9	-87.5	70
1871	22.7	-58	70
1871	23.2	-60	70
1871	23.5	-62	70
1871	24.4	-64.1	70
1871	25.9	-66.1	70
1871	27.7	-67.9	70
1871	29.5	-69	70
1871	31.2	-69.5	70
1871	33.3	-69.8	70
1871	35.5	-69.6	70
1871	38	-68.6	70
1871	41.5	-66	70
1871	45	-63	70
1872	18.1	-46.7	70
1872	18.5	-47.7	70
1872	19	-48.9	70
1872	19.4	-49.8	70
1872	19.7	-50.5	70
1872	20	-51.4	70
1872	20.5	-52.5	70
1872	20.9	-53.3	70
1872	21.2	-54.2	70
1872	21.6	-54.9	70
1872	22	-55.7	70
1872	22.2	-56.2	70
1872	22.7	-56.9	70
1872	23.1	-57.6	70
1872	23.7	-58.4	70
1872	24	-58.9	70
1872	24.5	-59.4	80
1872	25	-60	80
1872	25.8	-60.8	80
1872	26.8	-61.4	80
1872	27.9	-61.8	90
1872	28.9	-62	90
1872	30	-62.2	90
1872	30.9	-62.2	90
1872	31.9	-62.3	90
1872	33	-62.2	90
1872	34.5	-62	90
1872	35.7	-61.9	90
1872	37	-61.7	90
1872	38.3	-61.2	90
1872	39.5	-60.5	80
1872	40.5	-59.4	80
1872	41.9	-57.7	80
1872	43	-56.5	80
1872	44.2	-55.9	70
1872	44.9	-56.2	70
1872	45.4	-56.8	70
1872	45.7	-57.6	70
1872	21.6	-63.8	70
1872	22.5	-63.8	70
1872	23.2	-63.7	70
1872	24	-63.6	70
1872	24.7	-63.5	70
1872	25.4	-63.3	70
1872	26.1	-63.2	70
1872	26.8	-63.1	70
1872	27.4	-63	70
1872	28.1	-62.8	70
1872	28.7	-62.7	70
1872	29.6	-62.5	70
1872	30.3	-62.4	70
1872	31	-62.3	70
1872	31.7	-62.2	70
1872	32.2	-62.1	70
1872	32.8	-61.9	70
1872	33.5	-61.8	70
1872	34	-61.7	70
1872	34.5	-61.5	70
1872	35.3	-61.1	70
1872	36	-60.7	70
1872	37	-60.1	70
1872	37.7	-59.7	70
1872	38.3	-59.4	70
1872	38.9	-59.1	70
1872	39.5	-58.7	70
1872	40	-58.4	70
1872	40.9	-58	70
1872	41.5	-57.4	70
1872	42	-56.9	70
1872	42.5	-56.4	70
1872	43	-56	70
1872	43.3	-55.5	70
1872	43.7	-55	70
1872	44.2	-54.5	70
1872	22	-43.8	70
1872	23.1	-44.8	70
1872	24	-45.7	70
1872	25.1	-46.5	70
1872	26.4	-47.2	70
1872	27.7	-48	70
1872	29	-48.8	70
1872	30.3	-49.4	70
1872	31.7	-49.8	70
1872	33	-50	70
1872	34.5	-49.9	70
1872	36.4	-48.8	70
1872	38.2	-46.4	70
1872	39.3	-43.8	70
1872	40	-41	70
1872	40.5	-38	70
1872	32.6	-78.2	70
1873	15.6	-45.5	70
1873	16	-47	70
1873	16.5	-49	70
1873	16.9	-50.5	70
1873	17.5	-52	70
1873	18.2	-53.6	70
1873	18.7	-55	70
1873	19.5	-56.4	70
1873	20.2	-57.9	80
1873	21.2	-59.5	80
1873	22	-61	80
1873	22.9	-62.1	80
1873	23.9	-63.5	80
1873	24.9	-64.6	80
1873	26	-65.6	80
1873	26.8	-66.6	80
1873	27.8	-67.3	90
1873	29	-67.8	90
1873	30.3	-68.2	90
1873	31	-68.4	90
1873	31.7	-68.5	90
1873	32.5	-68.6	90
1873	33.3	-68.5	90
1873	34.3	-68.3	90
1873	35.2	-68	100
1873	36	-67.6	100
1873	37	-67	100
1873	38.3	-66.4	100
1873	39.5	-65.8	100
1873	40.9	-64.6	100
1873	42	-63.5	90
1873	43	-61.4	90
1873	43.7	-58.9	90
1873	44.4	-56.6	90
1873	45	-55	80
1873	45.7	-54.3	80
1873	46	-54.1	80
1873	46.5	-54.1	80
1873	47	-54	70
1873	47.4	-54	70
1873	47.8	-53.9	70
1873	48.2	-53.7	70
1873	22.7	-89.9	70
1873	23.5	-89.9	70
1873	24.5	-89.6	70
1873	25.7	-88.9	70
1873	26.8	-87.8	70
1873	27.9	-86.6	70
1873	29.1	-85.1	70
1873	29.9	-84.4	70
1873	34.2	-74.5	70
1873	34.5	-70.3	70
1873	16.2	-69	70
1873	16.6	-70.1	70
1873	16.9	-71.1	80
1873	17.4	-72.3	90
1873	18	-73	100
1873	19	-73.9	90
1873	19.7	-74.5	90
1873	20.2	-75.5	80
1873	20	-84	70
1873	20	-84.6	70
1873	20	-85.1	70
1873	20.1	-85.6	70
1873	20.2	-86	80
1873	20.4	-86.1	80
1873	20.8	-86.4	80
1873	21.2	-86.5	80
1873	21.5	-86.5	90
1873	21.9	-86.4	90
1873	22.4	-86.1	90
1873	23	-85.9	90
1873	23.7	-85.5	100
1873	24.7	-84.1	100
1873	26.2	-82.5	100
1873	26.5	-82.2	100
1873	28.1	-80.3	80
1873	29.7	-78.6	80
1873	31.1	-77.1	80
1873	32.4	-75.6	90
1873	33.7	-74.1	90
1873	35	-72.6	80
1873	36.3	-70.9	80
1873	37.5	-68.5	70
1873	38.8	-66.1	70
1874	33.5	-60.3	70
1874	34.4	-60.8	70
1874	35.4	-61.3	70
1874	36.8	-61.6	70
1874	38	-62	70
1874	39.8	-62	70
1874	41.2	-61.8	70
1874	43	-61.1	70
1874	44.5	-59.9	70
1874	46	-58.4	70
1874	19.4	-51.8	70
1874	19.9	-52.8	70
1874	20.5	-54	70
1874	21.1	-55	70
1874	21.7	-56	70
1874	22.4	-57.1	70
1874	23	-58	70
1874	23.6	-58.9	70
1874	24.5	-59.8	70
1874	25.4	-60.7	70
1874	26.5	-61.5	70
1874	27.3	-62.2	70
1874	28.1	-62.9	70
1874	29.1	-63.8	70
1874	30	-64.3	70
1874	31.1	-65	70
1874	32.3	-65.6	80
1874	33.5	-66.1	80
1874	35	-66.6	80
1874	37	-67	80
1874	39.3	-66.5	80
1874	41.3	-65.1	80
1874	42.9	-63.5	70
1874	44.5	-61	70
1874	28.2	-83.6	70
1874	29.1	-82.9	70
1874	31.4	-81	70
1874	32.8	-80	80
1874	34	-79	70
1874	16.4	-77.6	70
1874	17.1	-77.4	80
1874	17.7	-77.2	90
1874	18.4	-77	70
1874	23.1	-73.9	70
1874	23.7	-73.4	70
1874	24.5	-73	70
1874	25.5	-72.5	70
1875	29.5	-74.5	70
1875	30.4	-74	70
1875	31.3	-73.5	70
1875	32.3	-73	70
1875	33.4	-72.5	70
1875	34.5	-71.9	70
1875	35.7	-71.3	70
1875	36.7	-70.6	70
1875	37.5	-70	70
1875	38.5	-69.1	70
1875	39.5	-68	70
1875	40.3	-67	70
1875	41	-66.1	70
1875	41.7	-65.3	70
1875	42.5	-64	70
1875	43.5	-62	70
1875	13.4	-47.5	70
1875	14.2	-48.5	70
1875	15	-49.5	70
1875	15.9	-50.5	70
1875	16.9	-51.5	70
1875	17.7	-52.4	70
1875	18.7	-53.3	70
1875	19.4	-54.1	70
1875	20.2	-54.9	70
1875	21	-55.8	70
1875	21.7	-56.5	70
1875	22.4	-57.2	70
1875	23.1	-58	70
1875	23.6	-58.5	70
1875	24.2	-59	70
1875	25.2	-59.7	70
1875	26.2	-60.2	70
1875	27	-60.5	70
1875	28.2	-60.6	70
1875	29.8	-60.1	70
1875	31.7	-59.2	70
1875	33.5	-57.9	70
1875	35	-56.7	70
1875	36.5	-55	70
1875	38	-53.1	70
1875	39.5	-51	70
1875	41	-49	70
1875	42	-47.7	70
1875	43.4	-46.4	70
1875	44.5	-45.2	70
1875	46	-44	70
1875	47.5	-43	70
1875	13.9	-55.3	70
1875	13.9	-56.4	70
1875	14	-57.5	70
1875	14	-58.7	70
1875	14.1	-59.7	80
1875	14.2	-60.7	80
1875	14.3	-61.8	80
1875	14.4	-62.7	80
1875	14.5	-63.5	80
1875	14.6	-64.3	80
1875	14.8	-65.1	80
1875	15.1	-66.3	80
1875	15.5	-67.4	90
1875	15.8	-68.4	90
1875	16.1	-69.3	90
1875	16.4	-70.1	90
1875	16.7	-71.3	90
1875	17.1	-72.1	90
1875	17.5	-73	90
1875	18.2	-74.5	90
1875	19.4	-76	90
1875	20.2	-77.5	90
1875	21	-78.5	80
1875	22	-79.9	80
1875	22.7	-80.9	70
1875	24	-83.9	70
1875	24.7	-85.4	80
1875	25.8	-87.1	80
1875	26.3	-89.1	80
1875	26.6	-90.5	90
1875	26.8	-92	90
1875	27	-93.4	90
1875	27.1	-94.9	90
1875	27.1	-96.1	100
1875	27.4	-96.9	100
1875	27.7	-97.2	100
1875	28	-97.3	90
1875	28.8	-97.3	70
1875	23.7	-68.5	70
1875	24.5	-68.8	70
1875	25	-69	80
1875	25.8	-69.1	80
1875	26.5	-69.4	90
1875	27.1	-69.5	90
1875	28	-69.5	90
1875	29.2	-69.3	90
1875	30.5	-69	80
1875	31.7	-68.3	80
1875	33	-67.5	80
1875	34.8	-66.3	80
1875	36.7	-65.1	70
1875	38.5	-63.5	70
1875	40	-61.5	70
1875	42	-58.5	70
1875	31.9	-74.8	70
1875	32.5	-74.6	70
1875	33.3	-74.5	70
1875	34.5	-74.1	70
1876	39	-60.8	80
1876	39.5	-60.4	80
1876	40	-60	80
1876	40.7	-59.3	80
1876	41.5	-58.3	80
1876	42.4	-57.2	80
1876	43	-56	70
1876	43.5	-54.6	70
1876	17.7	-58.5	70
1876	17.7	-59.7	70
1876	17.9	-61	80
1876	18	-62.1	90
1876	18	-63.4	100
1876	18	-64.6	100
1876	18.1	-66	90
1876	18.3	-67.6	70
1876	18.6	-69.2	70
1876	20.1	-74.8	70
1876	28.8	-78.6	70
1876	31.4	-78.3	70
1876	33.5	-77.8	80
1876	33.4	-77.6	80
1876	36	-77.3	70
1876	13.6	-69.3	70
1876	13.5	-70.8	70
1876	13.3	-72.5	70
1876	13.2	-74.1	70
1876	13.1	-75.4	80
1876	12.9	-76.8	80
1876	12.7	-78.3	80
1876	12.6	-79.4	80
1876	12.5	-80.3	90
1876	12.2	-81.4	90
1876	12	-82.5	90
1876	11.8	-83.5	90
1876	11.7	-84.5	70
1876	18.2	-80.6	70
1876	18.6	-80.7	70
1876	19	-80.8	80
1876	19.4	-80.9	80
1876	19.7	-81.1	90
1876	20.2	-81.3	90
1876	20.7	-81.5	90
1876	21.2	-81.7	90
1876	21.7	-81.9	100
1876	22.3	-82.2	100
1876	22.7	-82.3	100
1876	23.6	-82.3	90
1876	24.7	-81.9	90
1876	25.8	-81.4	90
1876	26	-81.3	90
1876	27.5	-80.5	80
1876	28.8	-79.6	80
1876	30	-78.8	80
1876	31	-77.9	80
1876	31.9	-76.7	80
1876	32.5	-74.9	80
1876	33	-72.6	80
1876	33.3	-69.8	80
1876	33.5	-67.8	70
1876	33.5	-66.6	70
1876	33.8	-65.6	70
1876	33.9	-64.6	70
1877	27.8	-95.1	70
1877	28.2	-94.8	70
1877	28.5	-94.5	70
1877	28.7	-93.8	70
1877	28.8	-93.3	70
1877	28.9	-92.5	70
1877	29	-91.6	70
1877	29.2	-91	70
1877	29.3	-90.6	70
1877	29.5	-89.8	70
1877	29.7	-89	70
1877	30	-88	70
1877	30.3	-86.9	70
1877	30.4	-86.6	70
1877	25.5	-50.5	70
1877	26	-51.8	70
1877	26.8	-53	70
1877	27.5	-54.1	70
1877	28.1	-54.9	70
1877	28.9	-55.8	70
1877	29.5	-56.5	70
1877	30.2	-57.3	70
1877	30.7	-57.9	70
1877	31.2	-58.6	70
1877	31.7	-59.3	70
1877	32.3	-60	70
1877	32.9	-60.7	70
1877	33.5	-61.5	70
1877	34	-62	70
1877	34.5	-62.7	70
1877	35	-63.2	70
1877	35.5	-63.7	70
1877	36	-64	70
1877	36.7	-64.1	70
1877	37.5	-64.1	70
1877	38	-64.1	70
1877	38.7	-64	70
1877	40.3	-63.6	70
1877	11.8	-60.5	70
1877	11.8	-62	70
1877	11.7	-63.3	80
1877	11.6	-64.4	80
1877	11.6	-65.8	90
1877	11.6	-67	90
1877	11.7	-68	90
1877	11.8	-69.1	90
1877	12.1	-70.3	90
1877	12.3	-71.4	90
1877	12.7	-72.5	90
1877	13	-73.6	90
1877	13.3	-74.6	80
1877	13.7	-75.9	80
1877	14	-77	80
1877	14.3	-78	80
1877	14.7	-79.1	70
1877	15	-80.1	70
1877	15.3	-81	70
1877	15.7	-81.6	70
1877	16.1	-82.1	70
1877	16.7	-82.6	70
1877	17.1	-83.1	70
1877	17.7	-83.6	70
1877	18.2	-84.3	70
1877	18.9	-85.1	70
1877	19.5	-85.5	70
1877	20.1	-85.9	70
1877	20.6	-86.1	70
1877	21.2	-86.4	70
1877	21.9	-86.8	70
1877	22.4	-87	70
1877	22.9	-87.1	70
1877	23.4	-87.3	70
1877	23.9	-87.5	70
1877	24.4	-87.7	70
1877	24.9	-87.8	80
1877	25.4	-87.8	80
1877	26	-87.7	80
1877	26.5	-87.6	80
1877	27.1	-87.5	90
1877	27.5	-87.3	90
1877	28	-87	90
1877	28.8	-86.4	90
1877	29.5	-85.9	100
1877	30	-85.5	100
1877	30.1	-85.3	90
1877	30.7	-84.5	70
1878	22	-86.1	70
1878	22.5	-86.8	70
1878	22.8	-87.5	70
1878	22.9	-88.1	70
1878	23	-89	70
1878	23	-89.6	70
1878	23	-90.3	70
1878	23	-91.1	70
1878	23	-92.1	70
1878	23	-93	70
1878	23	-94	70
1878	23	-94.8	70
1878	22.9	-95.6	70
1878	22.8	-96.5	70
1878	22.7	-97.5	70
1878	35.5	-60.5	80
1878	37.3	-60.4	80
1878	39.3	-60.3	80
1878	41.5	-60.1	80
1878	43.5	-59.9	80
1878	45.8	-59.7	80
1878	48	-59.5	70
1878	49.8	-59	70
1878	29	-73	70
1878	29.5	-72.1	70
1878	30.1	-71.3	70
1878	30.8	-70.3	70
1878	31.5	-69.3	80
1878	32	-68.4	80
1878	32.5	-67.5	90
1878	32.9	-66.6	90
1878	33.5	-65.3	90
1878	34	-63.9	90
1878	34.5	-62.2	80
1878	35.2	-60.4	80
1878	35.7	-58.7	80
1878	36.3	-56.3	80
1878	36.8	-53	80
1878	37	-49.5	80
1878	37.3	-46.5	80
1878	37.5	-43	80
1878	10.3	-59.9	70
1878	11.3	-61.7	80
1878	12.3	-63.3	80
1878	13.3	-64.8	80
1878	14.3	-66.3	80
1878	15.2	-67.8	80
1878	16	-69.3	80
1878	16.7	-70.1	80
1878	17.5	-71.1	80
1878	18.2	-72.1	70
1878	19.5	-73.9	70
1878	20	-74.6	70
1878	27.8	-83.5	70
1878	28	-83.4	80
1878	28.3	-83	90
1878	28.6	-82.6	90
1878	28.7	-82.5	80
1878	29.2	-82	70
1878	30.1	-81.1	70
1878	30.5	-80.9	80
1878	30.9	-80.7	80
1878	31.3	-80.6	80
1878	31.8	-80.5	80
1878	32.5	-80.4	80
1878	12.5	-45	70
1878	12.8	-46.2	70
1878	13.2	-47.2	70
1878	13.8	-48	70
1878	14.7	-49.3	70
1878	15.8	-50.7	70
1878	16.6	-52	70
1878	17	-53	70
1878	17.2	-53.7	80
1878	17.7	-54.4	80
1878	18.1	-55	80
1878	18.4	-55.7	80
1878	18.9	-56.4	80
1878	19.2	-57.1	80
1878	20	-57.9	90
1878	20.7	-58.3	90
1878	21.4	-58.7	90
1878	22	-59.1	90
1878	22.7	-59.5	90
1878	23.7	-59.9	90
1878	24.7	-60.2	80
1878	26	-60.4	80
1878	27.1	-60.3	80
1878	27.7	-60.2	80
1878	28.4	-60.1	70
1878	29.1	-59.9	70
1878	29.7	-59.7	70
1878	30.4	-59.4	70
1878	17	-72.1	70
1878	17.6	-72.2	70
1878	18	-72.3	70
1878	20.9	-72.8	70
1878	21.2	-72.9	70
1878	21.6	-73	70
1878	22.1	-73.1	70
1878	22.4	-73.3	80
1878	22.7	-73.4	80
1878	23.2	-73.5	80
1878	23.6	-73.5	80
1878	23.9	-73.5	90
1878	24.2	-73.5	90
1878	24.7	-73.5	90
1878	25.4	-73.5	90
1878	25.8	-73.5	100
1878	26.3	-73.4	100
1878	26.8	-73.3	100
1878	27.4	-73.1	100
1878	27.6	-73.1	110
1878	28	-73.1	110
1878	28.5	-73	110
1878	28.9	-72.9	110
1878	29.3	-72.6	120
1878	29.8	-72.5	120
1878	30.2	-72.1	120
1878	30.8	-71.9	120
1878	31.4	-71.5	120
1878	31.9	-71.1	120
1878	32.5	-70.6	120
1878	33.3	-70	120
1878	33.9	-69.3	110
1878	34.4	-68.6	110
1878	35	-67.7	110
1878	36	-66.6	110
1878	37.3	-64.8	110
1878	38.5	-62.6	110
1878	39.7	-60.5	110
1878	40.7	-58.3	110
1878	41.7	-55.5	110
1878	42.7	-51.9	110
1878	43.5	-48.5	110
1878	44.8	-44.3	100
1878	46.2	-39.5	100
1878	47.5	-35.5	100
1878	48.5	-31	90
1878	49.5	-27	90
1878	34.5	-75	70
1878	35.8	-73.6	70
1878	37	-72.5	70
1878	38.8	-70.5	70
1878	40.2	-68.1	70
1878	41.8	-65.1	70
1878	42.9	-62.6	70
1878	43.8	-59.7	70
1878	44.5	-56.8	70
1878	45.2	-53.3	70
1878	45.5	-50	70
1878	45.5	-47.5	70
1878	20.9	-48.8	70
1878	21.9	-49.4	70
1878	23	-49.9	70
1878	23.9	-50.4	70
1878	24.7	-50.9	70
1878	25.8	-51.4	70
1878	26.9	-51.8	70
1878	27.8	-51.9	70
1878	28.6	-51.8	70
1878	29.6	-51.8	70
1878	30.6	-51.7	70
1878	32	-51.7	70
1878	34.3	-51.5	70
1878	36.8	-51	70
1878	39	-49.7	70
1878	40.8	-48	70
1878	17	-45.5	70
1878	17.5	-46.7	70
1878	18	-47.8	80
1878	18.9	-48.9	80
1878	19.7	-49.7	90
1878	20.5	-50.5	90
1878	21.6	-51.4	100
1878	22.7	-52.2	100
1878	23.9	-53	100
1878	25.2	-53.9	100
1878	26.8	-54.8	100
1878	28.3	-55.7	100
1878	29.8	-56.2	100
1878	31	-56.8	100
1878	31.9	-57.2	100
1878	32.8	-57.4	100
1878	33.5	-57.6	90
1878	34.5	-57.8	90
1878	19.7	-81.9	70
1878	20.2	-82.1	70
1878	20.7	-82.4	80
1878	21.2	-82.4	80
1878	21.9	-82.4	90
1878	22.5	-82.2	90
1878	23.2	-81.8	80
1878	24.4	-81	70
1878	25.9	-79.8	70
1878	27.3	-79.3	70
1878	28.7	-78.8	80
1878	30.7	-78	80
1878	33	-77.4	90
1878	34.8	-77.1	90
1878	35.7	-77	90
1878	39	-77.2	80
1878	41.5	-75.4	70
1879	39	-67.5	70
1879	39.9	-66.1	70
1879	40.7	-65	70
1879	41.7	-63	70
1879	42.5	-61	70
1879	43.2	-59	70
1879	23.2	-73.6	70
1879	24.2	-74.6	70
1879	25.2	-75.6	80
1879	26.5	-76.9	80
1879	27.7	-77.6	90
1879	29.3	-78.4	90
1879	31.2	-78.4	100
1879	32.8	-77.9	100
1879	34.5	-76.8	100
1879	37.3	-75.4	90
1879	39.5	-73.4	80
1879	41.4	-70.8	70
1879	18.5	-85.4	70
1879	19.1	-86.5	70
1879	19.7	-87.6	70
1879	23	-92.5	70
1879	24	-93	70
1879	25	-93.5	80
1879	26.1	-93.8	80
1879	27.1	-94	90
1879	28.1	-94.2	90
1879	29.3	-94.4	90
1879	29.6	-94.4	90
1879	30.8	-94.2	70
1879	24.4	-89.6	70
1879	24.7	-90	70
1879	25	-90.3	80
1879	25.4	-90.6	80
1879	25.8	-91	90
1879	26.2	-91.3	90
1879	26.8	-91.5	100
1879	27.3	-91.6	100
1879	27.8	-91.7	110
1879	28.3	-91.6	110
1879	28.8	-91.5	110
1879	29.5	-91.4	110
1879	29.9	-91.1	90
1879	40	-69.1	70
1879	42.5	-65.5	70
1879	25.2	-73.5	70
1879	26.3	-73.5	70
1879	28	-73.5	80
1879	30.6	-73	80
1879	33.5	-72	90
1879	36.3	-70	90
1879	39	-68	80
1879	42.5	-64.8	80
1879	45.8	-61.8	70
1880	17	-75.1	70
1880	17.1	-76.3	70
1880	17.2	-77.5	80
1880	17.5	-78.6	80
1880	17.7	-80	90
1880	18.1	-81.1	90
1880	18.5	-82.1	90
1880	18.9	-83.1	90
1880	19.2	-84	90
1880	19.6	-84.6	90
1880	20	-85.3	90
1880	20.4	-86	90
1880	20.7	-86.7	90
1880	21	-87.4	70
1880	22.6	-91.1	70
1880	23	-91.9	70
1880	23.4	-92.6	80
1880	23.7	-93.3	80
1880	24	-93.8	90
1880	24.3	-94.4	100
1880	24.7	-95	110
1880	25.2	-96	120
1880	25.7	-96.9	130
